ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
29,Geneva,Geneva Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Eubanks C.,Paire B.,75,729,149,398,7,6,6,3,,,,,,,2,0,Completed,2.5,1.53,2.5,1.59,2.53,1.59,2.41,1.55
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Lajovic D.,54,862,51,899,6,4,6,2,,,,,,,2,0,Completed,1.91,1.91,1.89,2,1.93,2,1.86,1.93
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Sachko V.,37,1041,286,186,6,2,6,4,,,,,,,2,0,Completed,1.3,3.5,1.3,3.87,1.31,4.3,1.27,3.67
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Krajinovic F.,47,917,92,661,7,5,6,1,,,,,,,2,0,Completed,3.2,1.36,3.1,1.41,3.2,1.41,3.02,1.37
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Rincon D.,58,841,274,190,6,4,4,6,6,0,,,,,2,1,Completed,1.29,3.75,1.23,4.59,1.31,4.59,1.26,3.78
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Wu Y.,Huesler M.A.,59,839,81,719,6,4,4,6,7,6,,,,,2,1,Completed,2.1,1.73,2.29,1.69,2.35,1.75,2.19,1.66
29,Geneva,Geneva Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Bublik A.,74,730,48,915,6,0,6,4,,,,,,,2,0,Completed,2.1,1.73,2.1,1.81,2.19,1.86,2.04,1.77
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Serdarusic N.,85,702,307,165,7,6,6,7,6,1,,,,,2,1,Completed,1.36,3.2,1.4,3.19,1.4,3.2,1.38,2.99
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Ivashka I.,Pella G.,86,696,421,105,6,4,7,5,,,,,,,2,0,Completed,1.57,2.38,1.65,2.36,1.68,2.4,1.63,2.25
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Griekspoor T.,Travaglia S.,39,1024,282,187,7,5,7,6,,,,,,,2,0,Completed,1.53,2.5,1.54,2.63,1.55,2.63,1.51,2.51
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Wolf J.J.,Dellien H.,49,905,160,375,6,4,6,2,,,,,,,2,0,Completed,1.67,2.2,1.78,2.15,1.78,2.33,1.71,2.12
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Eubanks C.,27,1360,75,729,6,2,6,3,,,,,,,2,0,Completed,1.11,6.5,1.13,7.09,1.16,7.09,1.12,6.11
29,Geneva,Geneva Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Wu Y.,Cecchinato M.,59,839,73,733,7,6,6,3,,,,,,,2,0,Completed,2.3,1.62,2.44,1.63,2.47,1.66,2.31,1.6
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Ivashka I.,Mannarino A.,86,696,47,917,6,4,4,6,6,3,,,,,2,1,Completed,1.4,3,1.49,2.84,1.49,3,1.44,2.76
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zapata Miralles B.,85,702,37,1041,6,0,3,0,,,,,,,1,0,Retired,2.38,1.57,2.3,1.69,2.38,1.69,2.25,1.63
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Giron M.,9,3390,74,730,4,6,6,2,6,3,,,,,2,1,Completed,1.33,3.4,1.32,3.77,1.36,3.79,1.31,3.39
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Dimitrov G.,Carballes Baena R.,33,1125,58,841,6,1,6,4,,,,,,,2,0,Completed,1.4,3,1.42,3.11,1.45,3.19,1.39,2.95
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Wolf J.J.,4,4915,49,905,6,3,7,5,,,,,,,2,0,Completed,1.2,4.5,1.22,4.94,1.23,4.94,1.2,4.37
29,Geneva,Geneva Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Griekspoor T.,54,862,39,1024,,,,,,,,,,,,,Walkover,1.57,2.38,1.61,2.49,1.64,2.61,1.55,2.41
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Ivashka I.,9,3390,86,696,6,1,6,2,,,,,,,2,0,Completed,1.2,4.5,1.24,4.65,1.25,4.66,1.21,4.27
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Dimitrov G.,O Connell C.,33,1125,85,702,6,7,7,5,6,4,,,,,2,1,Completed,1.33,3.4,1.39,3.3,1.43,3.4,1.35,3.14
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Wu Y.,27,1360,59,839,4,1,,,,,,,,,0,0,Retired,1.2,4.5,1.22,4.96,1.22,4.96,1.2,4.44
29,Geneva,Geneva Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Jarry N.,Ruud C.,54,862,4,4915,3,6,7,6,7,5,,,,,2,1,Completed,3.4,1.33,3.54,1.35,3.64,1.37,3.41,1.31
29,Geneva,Geneva Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Dimitrov G.,Fritz T.,33,1125,9,3390,3,6,7,5,7,6,,,,,2,1,Completed,2.5,1.53,2.41,1.64,2.69,1.64,2.45,1.54
29,Geneva,Geneva Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Jarry N.,Zverev A.,54,862,27,1360,7,6,6,3,,,,,,,2,0,Completed,2.75,1.44,2.68,1.53,2.8,1.53,2.63,1.48
29,Geneva,Geneva Open,5/27/2023,ATP250,Outdoor,Clay,The Final,3,Jarry N.,Dimitrov G.,54,862,33,1125,7,6,6,1,,,,,,,2,0,Completed,1.73,2.1,1.78,2.17,1.8,2.26,1.74,2.09
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Ramos-Vinolas A.,97,648,66,782,3,6,7,6,6,4,,,,,2,1,Completed,1.8,2,1.82,2.09,1.84,2.1,1.78,2.01
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Barrere G.,Moutet C.,55,846,61,823,6,4,6,2,,,,,,,2,0,Completed,1.57,2.38,1.6,2.48,1.68,2.48,1.59,2.32
30,Lyon,Lyon Open,5/21/2023,ATP250,Outdoor,Clay,1st Round,3,Draper J.,Muller A.,60,832,100,639,6,2,6,3,,,,,,,2,0,Completed,1.73,2.1,1.82,2.08,1.82,2.34,1.74,2.06
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Nakashima B.,Schwartzman D.,52,877,93,660,7,5,6,3,,,,,,,2,0,Completed,2.2,1.67,2.27,1.7,2.45,1.72,2.21,1.66
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Kecmanovic M.,Roca Batalla O.,36,1055,310,163,6,1,6,3,,,,,,,2,0,Completed,1.1,7,1.11,7.19,1.11,8,1.1,7.02
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Rinderknech A.,Harris L.,78,725,306,165,6,4,6,2,,,,,,,2,0,Completed,1.67,2.2,1.8,2.12,1.8,2.22,1.74,2.09
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Fils A.,Zhang Zh.,112,559,70,740,6,3,6,2,,,,,,,2,0,Completed,1.73,2.1,1.73,2.21,1.83,2.25,1.72,2.11
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Ymer M.,Gasquet R.,53,876,50,901,6,3,7,5,,,,,,,2,0,Completed,1.91,1.91,1.93,1.96,1.98,1.96,1.9,1.88
30,Lyon,Lyon Open,5/22/2023,ATP250,Outdoor,Clay,1st Round,3,Goffin D.,Lopez San Martin A.,113,550,298,170,6,1,6,3,,,,,,,2,0,Completed,1.3,3.5,1.28,4.06,1.31,4.1,1.27,3.69
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Baez S.,Fucsovics M.,44,955,80,720,6,4,7,6,,,,,,,2,0,Completed,1.67,2.2,1.62,2.43,1.74,2.43,1.66,2.19
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Llamas Ruiz P.,Purcell M.,240,236,67,781,6,4,6,7,6,1,,,,,2,1,Completed,1.5,2.63,1.65,2.37,1.65,2.66,1.54,2.43
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Monfils G.,63,793,386,117,2,6,6,3,6,4,,,,,2,1,Completed,1.3,3.5,1.32,3.65,1.35,3.65,1.3,3.4
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Cerundolo F.,Varillas J. P.,28,1345,97,648,6,2,,,,,,,,,1,0,Retired,1.36,3.2,1.38,3.33,1.39,3.36,1.36,3.09
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Draper J.,Kecmanovic M.,60,832,36,1055,6,4,7,5,,,,,,,2,0,Completed,2,1.8,2.08,1.84,2.13,1.84,2.03,1.77
30,Lyon,Lyon Open,5/23/2023,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,Rinderknech A.,52,877,78,725,7,6,1,6,7,5,,,,,2,1,Completed,1.91,1.91,1.95,1.95,1.95,2,1.89,1.9
30,Lyon,Lyon Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Cachin P.,44,955,63,793,3,6,7,5,6,2,,,,,2,1,Completed,1.36,3.2,1.45,2.97,1.45,3.2,1.4,2.9
30,Lyon,Lyon Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Paul T.,Barrere G.,17,2135,55,846,7,6,4,6,6,3,,,,,2,1,Completed,1.5,2.63,1.5,2.79,1.58,2.79,1.49,2.62
30,Lyon,Lyon Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Norrie C.,Goffin D.,14,2520,113,550,6,3,6,4,,,,,,,2,0,Completed,1.33,3.4,1.4,3.22,1.44,3.4,1.36,3.08
30,Lyon,Lyon Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Fils A.,Ymer M.,112,559,53,876,6,5,,,,,,,,,0,0,Awarded,1.67,2.2,1.72,2.25,1.74,2.35,1.67,2.18
30,Lyon,Lyon Open,5/24/2023,ATP250,Outdoor,Clay,2nd Round,3,Auger-Aliassime F.,Llamas Ruiz P.,10,3065,240,236,7,5,6,2,,,,,,,2,0,Completed,1.22,4.33,1.22,4.95,1.25,4.95,1.21,4.32
30,Lyon,Lyon Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Cerundolo F.,Draper J.,28,1345,60,832,4,6,6,4,6,3,,,,,2,1,Completed,1.5,2.63,1.56,2.6,1.56,2.63,1.52,2.49
30,Lyon,Lyon Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Norrie C.,Baez S.,14,2520,44,955,6,2,2,6,6,1,,,,,2,1,Completed,1.44,2.75,1.5,2.8,1.5,3.05,1.44,2.74
30,Lyon,Lyon Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Nakashima B.,Paul T.,52,877,17,2135,6,3,7,6,,,,,,,2,0,Completed,2.75,1.44,2.73,1.52,2.92,1.52,2.68,1.47
30,Lyon,Lyon Open,5/25/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Fils A.,Auger-Aliassime F.,112,559,10,3065,,,,,,,,,,,,,Walkover,2.75,1.44,2.62,1.56,2.8,1.56,2.66,1.46
30,Lyon,Lyon Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Cerundolo F.,Norrie C.,28,1345,14,2520,6,3,6,0,,,,,,,2,0,Completed,2.2,1.67,2.25,1.72,2.39,1.75,2.19,1.67
30,Lyon,Lyon Open,5/26/2023,ATP250,Outdoor,Clay,Semifinals,3,Fils A.,Nakashima B.,112,559,52,877,7,5,4,6,7,6,,,,,2,1,Completed,1.73,2.1,1.76,2.19,1.9,2.19,1.77,2.02
30,Lyon,Lyon Open,5/27/2023,ATP250,Outdoor,Clay,The Final,3,Fils A.,Cerundolo F.,112,559,28,1345,6,3,7,5,,,,,,,2,0,Completed,3.75,1.29,3.78,1.32,3.78,1.37,3.48,1.3
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Khachanov K.,Lestienne C.,11,70,2945,769,3,6,1,6,6,2,6,1,6,3,3,2,Completed,1.02,21,1.04,19.52,1.04,21,1.02,15.47
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Hurkacz H.,Goffin D.,14,111,2525,570,6,3,5,7,6,4,2,6,6,4,3,2,Completed,1.36,3.2,1.37,3.4,1.46,3.51,1.39,3
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Ofner S.,Cressy M.,118,44,534,975,6,4,7,6,6,2,,,,,3,0,Completed,1.3,3.5,1.31,3.8,1.36,3.8,1.32,3.44
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Griekspoor T.,Martinez P.,39,135,1034,448,6,4,2,6,0,6,7,5,6,3,3,2,Completed,2.1,1.73,2.15,1.79,2.2,1.8,2.11,1.74
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Albot R.,Kypson P.,113,329,564,154,6,3,6,2,4,6,6,1,,,3,1,Completed,1.36,3.2,1.42,3.12,1.46,3.2,1.39,3
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Kokkinakis T.,Evans D.,108,25,587,1480,6,4,6,4,6,4,,,,,3,0,Completed,2,1.8,2.02,1.88,2.05,1.9,1.99,1.82
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Fucsovics M.,Grenier H.,83,122,720,518,6,3,5,7,6,1,6,3,,,3,1,Completed,1.2,4.5,1.21,5.04,1.24,5.18,1.2,4.68
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Tsitsipas S.,Vesely J.,5,455,4775,92,7,5,6,3,4,6,7,6,,,3,1,Completed,1.02,19,1.02,22.09,1.03,22.09,1.02,16.29
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Kubler J.,Diaz Acosta F.,69,137,777,441,1,6,6,3,6,4,3,6,6,1,3,2,Completed,2.3,1.62,2.44,1.63,2.45,1.67,2.29,1.63
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Borges N.,Isner J.,80,90,727,675,6,4,5,7,7,6,4,6,7,6,3,2,Completed,1.4,3,1.41,3.15,1.45,3.15,1.4,2.96
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Korda S.,Mcdonald M.,30,59,1265,845,6,4,7,5,6,4,,,,,3,0,Completed,1.5,2.63,1.55,2.65,1.55,2.66,1.5,2.6
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Arnaldi M.,Galan D.E.,106,91,592,671,2,6,6,3,6,0,6,2,,,3,1,Completed,1.44,2.75,1.55,2.63,1.56,2.75,1.51,2.58
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Carballes Baena R.,Nava E.,57,242,850,238,7,6,6,3,6,2,,,,,3,0,Completed,1.25,4,1.28,4.1,1.29,4.1,1.26,3.9
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Musetti L.,Ymer M.,18,56,2040,876,7,5,6,2,6,4,,,,,3,0,Completed,1.2,4.5,1.21,5.02,1.23,5.15,1.2,4.62
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Rublev A.,Djere L.,7,60,4270,845,6,1,3,6,6,3,6,4,,,3,1,Completed,1.22,4.33,1.24,4.6,1.24,4.75,1.22,4.33
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Moutet C.,Cazaux A.,61,190,823,321,6,1,6,3,4,6,6,4,,,3,1,Completed,1.8,2,1.98,1.93,1.99,2.09,1.83,1.97
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Sonego L.,Shelton B.,48,36,925,1095,6,4,3,6,6,3,6,3,,,3,1,Completed,1.4,3,1.47,2.92,1.51,3,1.44,2.79
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Shevchenko A.,Otte O.,87,120,703,521,7,5,4,6,6,1,7,6,,,3,1,Completed,1.4,3,1.46,2.94,1.49,3.1,1.42,2.88
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Humbert U.,Mannarino A.,40,47,1026,937,6,3,6,3,6,1,,,,,3,0,Completed,1.22,4.33,1.31,3.85,1.33,4.33,1.27,3.83
31,Paris,French Open,5/28/2023,Grand Slam,Outdoor,Clay,1st Round,5,Pouille L.,Rodionov J.,675,134,40,452,6,2,6,4,6,3,,,,,3,0,Completed,1.73,2.1,1.75,2.21,1.76,2.25,1.71,2.15
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Shapovalov D.,Nakashima B.,32,45,1210,957,6,4,7,5,4,6,3,6,6,3,3,2,Completed,2.1,1.73,2.15,1.79,2.24,1.8,2.1,1.75
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Norrie C.,Paire B.,13,149,2565,398,7,5,4,6,3,6,6,1,6,4,3,2,Completed,1.11,6.5,1.13,7.45,1.14,7.45,1.12,6.54
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Schwartzman D.,Zapata Miralles B.,95,38,660,1051,1,6,6,7,6,2,6,0,6,4,3,2,Completed,2.1,1.73,2.24,1.73,2.32,1.8,2.18,1.69
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Varillas J.P.,Shang J.,94,200,661,303,4,6,2,6,6,2,6,3,6,1,3,2,Completed,1.57,2.38,1.57,2.57,1.59,2.7,1.54,2.49
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,De Minaur A.,Ivashka I.,19,73,1870,741,6,1,5,7,6,1,6,3,,,3,1,Completed,1.29,3.75,1.31,3.84,1.32,3.9,1.29,3.63
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Etcheverry T.,Draper J.,49,55,920,877,6,4,1,0,,,,,,,1,0,Retired,1.67,2.2,1.75,2.21,1.8,2.25,1.73,2.12
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Karatsev A.,Popyrin A.,62,85,818,707,6,3,6,7,6,1,6,2,,,3,1,Completed,1.67,2.2,1.72,2.26,1.72,2.3,1.68,2.19
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Bautista Agut R.,Wu Y.,24,54,1485,884,7,6,6,1,6,1,,,,,3,0,Completed,1.4,3,1.41,3.19,1.46,3.19,1.4,2.92
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Fognini F.,Auger-Aliassime F.,130,10,468,3100,6,4,6,4,6,3,,,,,3,0,Completed,3.2,1.36,3.49,1.35,3.51,1.39,3.3,1.34
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramos-Vinolas A.,89,67,684,782,7,6,6,4,6,7,1,6,6,4,3,2,Completed,1.36,3.2,1.43,3.07,1.43,3.4,1.38,3.03
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Daniel T.,O Connell C.,112,77,566,737,6,0,6,2,6,4,,,,,3,0,Completed,2.2,1.67,2.23,1.74,2.4,1.75,2.18,1.69
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Kovacevic A.,3,114,5955,545,6,3,6,2,7,6,,,,,3,0,Completed,1.01,29,1.02,37.53,1.02,37.53,1.01,20.63
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Tirante T.A.,Van De Zandschulp B.,153,31,390,1215,6,2,4,6,6,3,6,4,,,3,1,Completed,4.5,1.2,4.67,1.23,5,1.23,4.46,1.21
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Coric B.,Coria F.,16,96,2410,656,7,6,6,7,6,3,6,3,,,3,1,Completed,1.13,6,1.12,7.64,1.15,7.64,1.12,6.42
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Cachin P.,Thiem D.,64,92,803,666,6,3,6,2,6,7,4,6,6,2,3,2,Completed,2.2,1.67,2.22,1.74,2.26,1.74,2.19,1.68
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Giron M.,Medjedovic H.,75,168,740,353,6,0,6,2,1,6,6,0,,,3,1,Completed,2.1,1.73,2.13,1.8,2.25,1.8,2.12,1.73
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Lehecka J.,Struff J.L.,41,28,994,1447,7,5,1,6,6,3,3,6,6,1,3,2,Completed,2.3,1.62,2.24,1.73,2.35,1.73,2.24,1.65
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Davidovich Fokina A.,Fils A.,34,63,1115,807,6,1,4,6,6,3,6,3,,,3,1,Completed,1.36,3.2,1.37,3.37,1.38,3.6,1.34,3.26
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Alcaraz C.,Cobolli F.,1,159,6815,378,6,0,6,2,7,5,,,,,3,0,Completed,1.02,21,1.03,25.73,1.03,28,1.02,18.1
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Altmaier D.,Huesler M.A.,79,84,733,719,6,3,6,4,6,4,,,,,3,0,Completed,1.36,3.2,1.45,2.99,1.48,3.2,1.42,2.88
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Tiafoe F.,Krajinovic F.,12,93,2790,661,6,3,6,4,6,2,,,,,3,0,Completed,1.2,4.5,1.28,4.13,1.28,4.54,1.24,4.02
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Zhang Zh.,Lajovic D.,71,53,752,899,6,1,4,1,,,,,,,1,0,Retired,2.5,1.53,2.78,1.51,2.79,1.59,2.61,1.5
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Van Assche L.,Cecchinato M.,82,72,725,742,6,1,6,1,6,3,,,,,3,0,Completed,1.8,2,1.84,2.08,1.9,2.12,1.8,2.01
31,Paris,French Open,5/29/2023,Grand Slam,Outdoor,Clay,1st Round,5,Sinner J.,Muller A.,9,101,3435,639,6,1,6,4,6,1,,,,,3,0,Completed,1.03,15,1.05,15.4,1.05,16,1.03,13.23
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Paul T.,Stricker D.,17,116,2170,541,6,3,6,2,6,4,,,,,3,0,Completed,1.33,3.4,1.42,3.14,1.42,3.53,1.37,3.1
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Jarry N.,Dellien H.,35,160,1112,375,6,4,6,4,6,2,,,,,3,0,Completed,1.2,4.5,1.24,4.61,1.26,5.05,1.22,4.29
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Ruud C.,Ymer E.,4,155,4960,384,6,4,6,3,6,2,,,,,3,0,Completed,1.06,10,1.07,12.36,1.08,13,1.05,10.11
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Nishioka Y.,Wolf J.J.,33,50,1181,915,1,6,3,6,6,4,6,3,6,3,3,2,Completed,2,1.8,2.21,1.75,2.25,1.82,2.1,1.74
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Olivieri G.,Mpetshi G.,231,237,257,245,7,6,4,6,4,6,7,5,6,1,3,2,Completed,1.67,2.2,1.74,2.23,1.83,2.23,1.74,2.11
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Vavassori A.,Kecmanovic M.,148,37,410,1065,5,7,2,6,7,6,7,6,7,6,3,2,Completed,3,1.4,2.86,1.48,3,1.49,2.76,1.45
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Purcell M.,Thompson J.,68,76,781,737,7,5,1,6,6,4,6,4,,,3,1,Completed,2.1,1.73,2.23,1.74,2.23,1.79,2.11,1.73
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Molcan A.,Gaston H.,86,109,705,580,6,1,7,6,6,4,,,,,3,0,Completed,1.57,2.38,1.65,2.38,1.68,2.66,1.6,2.36
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Zverev A.,Harris L.,27,294,1450,177,7,6,7,6,6,1,,,,,3,0,Completed,1.05,11,1.06,12.71,1.07,19.76,1.05,10.9
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Zeppieri G.,Bublik A.,129,51,478,915,6,0,4,6,4,6,6,3,7,5,3,2,Completed,1.73,2.1,1.83,2.09,1.85,2.12,1.78,2.04
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Seyboth Wild T.,Medvedev D.,172,2,349,6330,7,6,6,7,2,6,6,3,6,4,3,2,Completed,11,1.05,10.69,1.08,11,1.08,9.81,1.06
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Ruusuvuori E.,Barrere G.,46,58,956,850,6,2,6,7,5,7,6,1,6,4,3,2,Completed,1.53,2.5,1.63,2.39,1.64,2.59,1.57,2.41
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Cerundolo F.,Munar J.,23,81,1485,725,6,1,2,6,7,6,6,1,,,3,1,Completed,1.3,3.5,1.26,4.38,1.31,4.42,1.25,3.9
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Rune H.,Eubanks C.,6,74,4375,740,6,4,3,6,7,6,6,2,,,3,1,Completed,1.02,19,1.04,18.32,1.04,19,1.03,14.13
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Pella G.,Halys Q.,423,88,105,686,6,4,6,7,2,6,7,6,7,6,3,2,Completed,3.2,1.36,3.4,1.37,3.4,1.44,3.04,1.38
31,Paris,French Open,5/30/2023,Grand Slam,Outdoor,Clay,1st Round,5,Rinderknech A.,Gasquet R.,78,52,735,901,6,4,2,6,6,2,7,6,,,3,1,Completed,2.2,1.67,2.27,1.71,2.3,1.75,2.19,1.68
